absolute_magnitude,estimated_diameter_min,estimated_diameter_max,relative_velocity,miss_distance,average_diameter,scaled_relative_velocity,momentum,velocity_distance_ratio,diameter_magnitude_ratio
27.3,0.0092162655,0.0206081961,20487.4197000165,23858355.981696412,0.014912230799999999,0.1051239923883638,305.5131310631128,0.0008587104541374931,0.0005462355604395604
19.31,0.365220357,0.8166575449,71175.5306837917,41119007.85886968,0.59093895095,0.37828191664729444,42060.39343558941,0.0017309642034186046,0.030602742151734856
25.0,0.02658,0.0594346868,27525.6545423037,40871742.401477456,0.043007343399999995,0.14305299748743808,1183.8052772106248,0.0006734641814856586,0.0017202937359999998
24.0,0.0421264611,0.0941976306,50271.338094413,22917013.778287333,0.06816204584999999,0.2656293489110185,3426.59725213223,0.002193625163416468,0.00284008524375
25.6,0.0201629919,0.0450858206,50911.674234242,43926550.01052546,0.03262440625,0.2690801165050142,1660.9631430855686,0.0011590182753264894,0.001274390869140625
19.65,0.3122877701,0.6982966825,88570.615613476,40531538.28000178,0.5052922262999999,0.4720239243780879,44754.04354809482,0.002185227094062123,0.025714617114503815
24.8,0.0291443905,0.0651688382,40681.1089168322,5441590.731702625,0.04715661435,0.21394766173680274,1918.3833645214022,0.007475958947045517,0.0019014763850806451
21.9,0.1108038821,0.2477650126,85808.7684897336,70470981.77933647,0.17928444735,0.4571403468921671,15384.177636465982,0.0012176468430427697,0.008186504445205479
25.01,0.026457876,0.0591616093,56652.6437825591,68909214.76812166,0.04280974265,0.3000181667620852,2425.2851007734776,0.000822134513841063,0.0017117050239904038
25.09,0.0255008688,0.0570216761,33693.3648581472,29934000.02179984,0.04126127245,0.17629075116591864,1390.2311071692673,0.001125588455722909,0.001644530587883619
18.37,0.5630603897,1.2590413069,119887.8379316017,53191518.104648784,0.9110508482999999,0.6407922464943511,109223.91644843863,0.002253890135185366,0.049594493647250944
23.28,0.0586887658,0.1312320699,55019.0331080942,13551666.007066976,0.09496041785,0.2912146486939745,5224.630373647609,0.004059946067103679,0.004079055749570447
26.02,0.0166170902,0.0371569432,12669.6807048298,16934812.951003496,0.026887016700000002,0.06299424411254338,340.6499166944266,0.0007481441183605775,0.0010333211644888549
24.63,0.0315177333,0.0704757942,43438.1237532223,37961666.93186856,0.05099676375,0.2288051980553382,2215.203734786341,0.0011442628120409617,0.0020705141595615106
15.97,1.7004151927,3.8022439609,53378.5440240727,16101185.941287108,2.7513295768,0.282374062918265,146861.9669399521,0.0033151933167356296,0.17228112566061363
19.64,0.313729225,0.7015198735,123963.1776559991,58876345.90734049,0.50762454925,0.6627542276800907,62926.75218122421,0.0021054835476898,0.025846463811099795
21.13,0.1579628558,0.3532156834,57499.5715165256,52299674.14135531,0.2555892696,0.30458225521039334,14696.273486221742,0.0010994250434738088,0.012096037368670138
20.37,0.2241583786,0.5012333723,13169.5197641114,53593000.14659896,0.36269587545,0.06568787378717462,4776.530500100461,0.00024573208680401046,0.017805393983799704
25.68,0.0194336768,0.0434550225,60111.6788102695,38025018.4732985,0.03144434965,0.318658885655925,1890.1726465586103,0.001580845486044417,0.0012244684443146418
19.6,0.3195618867,0.7145621017,123963.0618552264,58876209.93783644,0.5170619942,0.6627536036304255,64096.58797000132,0.0021054864432698867,0.026380713989795915
17.25,0.9430939886,2.1088222676,18066.8139501224,41349773.65854685,1.5259581281,0.09207936260719181,27569.201596059745,0.00043692655005351047,0.08846134075942029
21.05,0.1638909515,0.3664713084,69285.4186636807,46647549.86918516,0.26518112995,0.36809611437512774,18373.185610293665,0.001485295987848868,0.012597678382422801
21.75,0.1187284988,0.2654849942,980.2550893061,74031231.38837503,0.19210674649999998,0.0,188.3136159466618,1.324110204467067e-05,0.008832494091954022
21.18,0.1543671822,0.3451755128,57273.1378122276,58278987.53527092,0.2497713475,0.3033620053441456,14305.18880691329,0.000982740782474394,0.01179279261095373
21.3,0.1460679643,0.3266178974,83253.2292955998,19302680.111146823,0.23634293085000002,0.443368561594124,19676.31221444914,0.004313039889601813,0.011095912246478873
20.87,0.1780553292,0.3981438198,82422.9251950385,31550158.15570455,0.2880995745,0.4388940578059358,23746.00967773592,0.00261244095158793,0.013804483684714902
22.49,0.0844413128,0.1888165155,42720.8330804828,33076714.435935747,0.13662891415,0.224939722947802,5836.901035369765,0.0012915682167654878,0.006075096227212095
24.7,0.0305179233,0.0682401509,19780.7432772125,73567345.58230029,0.0493790371,0.10131571740968771,976.7540561510516,0.00026887939371257656,0.001999151299595142
19.42,0.3471802221,0.776318577,104144.0298074514,70471749.91951956,0.56174939955,0.555948959505409,58502.846211053125,0.0014778124557200069,0.02892633365345005
18.94,0.4330668855,0.9683669947,92858.6712240943,43999613.37087686,0.7007169401,0.4951322301912259,65067.64396189927,0.002110442890517693,0.03699667054382259
18.73,0.477040198,1.0666943108,55975.0668387422,44831983.45928951,0.7718672544,0.29636670870009546,43205.32115567643,0.0012485520942782146,0.041210211126534974
24.4,0.0350392641,0.0783501764,24059.5612928126,48778932.28259867,0.05669472025,0.12437424187900874,1364.0500968337385,0.0004932367349376274,0.0023235541086065576
22.34,0.0904804968,0.2023205415,128075.5883332386,66151437.2604684,0.14640051915000002,0.6849159840070246,18750.332622427817,0.0019360968353408037,0.006553290919874665
20.99,0.1684825693,0.3767384779,56792.6096515776,59734150.70040947,0.2726105236,0.3007724419857255,15482.263053726983,0.0009507561250249482,0.012987638094330635
20.32,0.229379698,0.5129085974,65654.2176607926,7098500.61193702,0.37114414770000004,0.34852759407983885,24367.178656625158,0.009249026132418273,0.01826496789862205
20.9,0.1756123185,0.3926810818,105955.2481009432,43421288.59012377,0.28414670015,0.5657096039608394,30106.83411145756,0.0024401682110614022,0.013595535892344498
21.1,0.160160338,0.358129403,63279.9748877069,31607663.90604787,0.2591448705,0.3357328141009509,16398.680897518057,0.0020020452974887143,0.012281747417061612
20.86,0.1788771952,0.3999815682,54060.9311408778,37374911.50331247,0.2894293817,0.2860514429734654,15646.821874230536,0.0014464497430605684,0.013874850512943432
26.0,0.0167708462,0.0375007522,42954.7430554794,42989250.809231415,0.0271357992,0.22620026239173552,1165.6112822410835,0.000999197293437256,0.0010436845846153848
21.99,0.1063053145,0.2377059096,82584.2594356769,35398887.91403352,0.17200561204999998,0.4397634870553072,14204.95608992959,0.00233296197429234,0.00782199236243747
19.83,0.2874451443,0.6427468824,35405.4798209002,27281421.127590764,0.46509601335,0.18551732836994908,16466.947515444554,0.0012977872250611335,0.023454161036308624
19.0,0.4212646106,0.9419763057,26504.0548390183,38492251.50179491,0.68162045815,0.13754760285037412,18065.70600220438,0.0006885555872922218,0.03587476095526316
20.43,0.2180494405,0.4875733714,31770.7952355952,19552942.597306844,0.35281140595,0.16593003507003412,11209.098935219903,0.0016248600474064298,0.017269280761135583
22.16,0.0983003302,0.2198062205,50108.9674495118,70774263.20172383,0.15905327535,0.26475433448532826,7969.995397251388,0.0007080111495712655,0.007177494374999999
20.8,0.1838886721,0.411187571,108306.5611603367,62047553.70418275,0.29753812155,0.5783808158509892,32225.330759186767,0.0017455411969454573,0.014304717382211537
24.63,0.0315177333,0.0704757942,24057.1518918834,22996867.505636334,0.05099676375,0.12436125763193868,1226.8368915282433,0.0010461056005122088,0.0020705141595615106
20.33,0.228325794,0.5105519964,31655.6387402329,19427024.64894808,0.3694388952,0.16530945741133685,11694.824203041962,0.0016294640745178116,0.018172105027053617
24.7,0.0305179233,0.0682401509,75434.871909406,55885774.187530935,0.0493790371,0.4012354808128975,3724.901338648307,0.0013498045433937428,0.001999151299595142
18.28,0.586887658,1.3123206985,99163.2867595873,15129464.973216064,0.94960417825,0.5291077652723639,94165.871435907,0.0065543154986073635,0.05194771215809628
19.02,0.4174024334,0.933340215,50626.6955705693,38235802.291002534,0.6753713242,0.2675443682059341,34191.818427365666,0.0013240652094930027,0.03550848181913775
18.4,0.5553349116,1.2417666126,87216.1029553309,47760802.39010581,0.8985507621,0.46472446383595417,78368.09577790464,0.0018261021295864726,0.04883428054891305
20.77,0.1864468183,0.41690776,45369.4739490346,31987962.740008175,0.30167728915,0.2392132326075438,13686.939911106303,0.001418329585969219,0.014524664860375543
22.3,0.0921626549,0.2060819612,28939.4578144319,32136490.491564702,0.14912230804999999,0.15067197479058989,4315.518743003693,0.0009005170562114749,0.006687099015695066
21.22,0.1515496636,0.3388753497,72007.7747259827,41069490.93398011,0.24521250665,0.38276687476922017,17657.206938846735,0.001753315492557149,0.011555726043826578
25.6,0.0201629919,0.0450858206,38660.7031409455,51530091.76000058,0.03262440625,0.20305970720090338,1261.282485180857,0.0007502548864264833,0.001274390869140625
23.1,0.063760979,0.1425738833,107133.7246103603,73526581.46422675,0.10316743115,0.5720604067596126,11052.711157582407,0.0014570747405478737,0.00446612256060606
22.24,0.0947447113,0.2118556149,91941.950211066,29579529.290014602,0.1533001631,0.49019202618315955,14094.715963088496,0.003108296596257993,0.006892992945143886
18.3,0.5815070396,1.30028927,3085.1448040661,54751065.83146213,0.9408981547999999,0.011343237972743865,2902.8070534366007,5.634857983519389e-05,0.05141519971584699
22.75,0.0749126183,0.1675097069,75688.8327190998,51573140.34226752,0.1212111626,0.40260407408403515,9174.331409719005,0.0014676017829588692,0.005327963191208792
19.89,0.2796114661,0.6252302454,7232.4096108265,46561044.37726512,0.45242085575,0.033692822993369384,3272.0929452646496,0.00015533177375114785,0.022746146593765712
23.9,0.04411182,0.0986370281,45699.0321233448,46390527.249757074,0.07137442405,0.24098921962047376,3261.7420974461834,0.000985094044680945,0.0029863775753138076
22.14,0.0992098919,0.2218400624,47443.5313582482,29022418.7737692,0.16052497715,0.25039031547172846,7615.871787198101,0.0016347201013145126,0.007250450639114724
18.17,0.6173834405,1.3805113411,21795.8119097733,33843596.47101847,0.9989473908000001,0.11217491011240607,21772.869437635603,0.000644015831131832,0.054977842091359384
18.44,0.5451989071,1.2191018176,69889.9991021752,30790690.954008166,0.88215036235,0.371354194710368,61653.488032625035,0.0022698418559872332,0.0478389567434924
21.33,0.1440638367,0.3221365319,18894.678561121,63599785.31724418,0.2331001843,0.0965407200008455,4404.353054886564,0.00029708714372024737,0.010928278682606658
25.0,0.02658,0.0594346868,52841.6214482866,52240910.24300573,0.043007343399999995,0.27948059039693873,2272.5777594392666,0.0010114988655918623,0.0017202937359999998
25.31,0.0230438467,0.0515276076,78456.4586846017,48229406.3334829,0.037285727149999996,0.41751879371333067,2925.3061116693066,0.00162673490405653,0.0014731618787040695
27.4,0.0088014652,0.0196806745,23467.0142804764,36323303.35780869,0.01424106985,0.12118100960473052,334.1953895392119,0.0006460594745282583,0.0005197470748175183
19.2,0.3841978911,0.8590926012,88222.5076817732,65212772.05110382,0.6216452461499999,0.47014797283449133,54843.10250380616,0.0013528409375488265,0.0323773565703125
22.2,0.096506147,0.2157943048,24405.8590589134,66829062.878319226,0.1561502259,0.12624043845109795,3810.9804053328885,0.00036519828361727903,0.00703379395945946
22.2,0.096506147,0.2157943048,35044.5719440553,43801311.9096869,0.1561502259,0.18357239799921174,5472.217825633037,0.0008000804180548985,0.00703379395945946
19.45,0.3424167308,0.7656670868,9906.8199748092,40369293.19663497,0.5540419087999999,0.04810520430850506,5488.793448981256,0.0002454048409159414,0.02848544518251928
18.23,0.6005580277,1.3428885744,88288.5346115335,33492800.880185954,0.97172330105,0.47050379156058836,85792.02629758652,0.0026360451288433215,0.0533035272106418
19.3,0.3669061375,0.8204270649,69086.2598559047,32084214.129244473,0.5936666012,0.36702284876167085,41014.20507827495,0.0021532788547540954,0.030759927523316064
24.8,0.0291443905,0.0651688382,21919.3132575478,30116311.415459108,0.04715661435,0.11284045813040307,1033.6406021030239,0.0007278219751140016,0.0019014763850806451
21.5,0.1332155667,0.2978790628,60925.5295247394,5296711.866672627,0.21554731475,0.32304472224574,13132.334288779422,0.011502519120982992,0.0100254565
24.8,0.0291443905,0.0651688382,30986.2562546902,33451691.998861223,0.04715661435,0.1617021592355446,1461.2069363527012,0.0009262986235717179,0.0019014763850806451
19.14,0.3949616937,0.8831611957,69086.3259181896,32084280.80501513,0.6390614447,0.36702320477092554,44150.407250293305,0.002153276438952954,0.033388790214211074
23.29,0.0584191154,0.1306291133,36574.1816302058,49873982.04885324,0.09452411435,0.1918154553687982,3457.1421266712423,0.0007333318922555684,0.004058570817947617
26.45,0.0136318556,0.0304817558,55968.6800289884,68934233.06710686,0.0220568057,0.2963322902208678,1234.4903006848676,0.000811914161350042,0.0008339056975425332
20.89,0.1764229081,0.3944936153,59850.3075908976,68364699.82405835,0.2854582617,0.3172503577317436,17084.764767107943,0.000875456306323685,0.013664828228817615
18.78,0.4661814374,1.0424133839,97477.4703822559,56117472.71496776,0.75429741065,0.5200229109864949,73527.00350604768,0.0017370253089864561,0.04016493134451544
20.5,0.2111324448,0.4721064988,147102.8033576534,62273549.81513156,0.3416194718,0.7874535309706733,50253.18198334082,0.0023622035967814634,0.016664364478048782
20.9,0.1756123185,0.3926810818,46434.9535911828,14655632.928357571,0.28414670015,0.24495509597038467,13194.338834552984,0.0031684031538026978,0.013595535892344498
20.6,0.2016299194,0.4508582062,42733.1890813536,72092108.98601067,0.3262440628,0.22500630936194338,13941.449222301399,0.0005927582045026022,0.015837090427184466
18.28,0.586887658,1.3123206985,46090.6893342774,27358824.890622776,0.94960417825,0.24309985796708006,43767.911170252526,0.0016846735749266395,0.05194771215809628
21.32,0.1447288051,0.3236234466,75404.1534836108,36196806.959366,0.23417612584999997,0.4010699394016304,17657.852535790757,0.0020831714125574222,0.010983870818480299
25.8,0.0183888672,0.0411187571,29552.9221753809,31819715.954654615,0.02975381215,0.15397793053033523,879.3120948898527,0.0009287613446171531,0.0011532485329457363
26.08,0.0161642283,0.0361443134,26788.1803764075,35477383.098245695,0.02615427085,0.13907875365705993,700.6253251432167,0.000755077687162674,0.0010028478086656443
17.12,1.0012786977,2.2389272325,23746.4468289126,67169550.1885628,1.6201029651,0.12268686992226431,38471.6889181108,0.0003535299367384478,0.09463218254088784
17.54,0.8251919385,1.845185269,52289.5213286842,54544420.19003803,1.33518860375,0.27650532618356194,69816.3729736017,0.0009586594035925664,0.07612249736316991
23.88,0.0445199816,0.0995497053,61578.9001108998,16722605.051335784,0.07203484345,0.3265657323923707,4435.826429311855,0.0036823748406341118,0.003016534482830821
20.38,0.2231284644,0.4989304142,61075.8784725412,39245000.71194322,0.3610294393,0.32385495181829593,22050.19015969649,0.001556271559805433,0.017714889072620216
23.2,0.0608912622,0.1361570015,25178.4993725787,31147597.722548693,0.09852413185,0.13040419243962473,2480.689791969086,0.0008083608757522645,0.00424672982112069
25.0,0.02658,0.0594346868,31418.6179381037,12592886.660970908,0.043007343399999995,0.16403215373875527,1351.2312908174256,0.002494949631801207,0.0017202937359999998
21.99,0.1063053145,0.2377059096,42382.7178719972,13305954.27315257,0.17200561204999998,0.22311762212933067,7290.065327915351,0.0031852445154958056,0.00782199236243747
22.8,0.0732073989,0.1636967205,68510.9442122269,52705237.21319909,0.1184520597,0.3639224762291252,8115.26245393007,0.001299888736580234,0.0051952657763157896
23.25,0.0595052079,0.1330576898,24176.1250801632,11573690.240383456,0.09628144884999999,0.1250024034257399,2327.7123502969353,0.002088886481150735,0.004141137584946236
21.93,0.1092835959,0.2443655492,52789.1257695028,74097187.53344017,0.17682457255,0.2791976915007117,9334.414599480524,0.0007124308968633795,0.008063136003191975
20.82,0.1822027706,0.4074177807,58538.8221189966,36828487.33139307,0.29481027565,0.31018277043666975,17257.846285127704,0.0015894984117117773,0.014159955602785783
22.27,0.0934447651,0.2089488469,63225.3508902508,51284718.64086492,0.15119680600000002,0.3354384457082403,9559.471112835177,0.0012328302185491817,0.006789259362370904
21.4,0.1394938229,0.3119176705,62593.2978388578,22386719.81718324,0.22570574670000002,0.33203231562784924,14127.667027134896,0.0027960013056854104,0.010546997509345795
22.02,0.1048467509,0.2344444622,27758.1126593672,26912899.789860457,0.16964560655,0.1443057128777301,4709.041858781582,0.0010314054923886418,0.007704160152134423
22.3,0.0921626549,0.2060819612,55987.89020644,42245099.302827545,0.14912230804999999,0.29643581375124767,8349.043410434324,0.0013253108912136616,0.006687099015695066
26.46,0.0135692229,0.0303417048,36521.051030212,55527831.24430364,0.021955463850000002,0.19152913488600132,801.836615657825,0.000657707139137701,0.0008297605385487529
21.4,0.1394938229,0.3119176705,61866.3421146971,21346695.82762227,0.22570574670000002,0.3281147556165195,13963.588942595366,0.002898169469142999,0.010546997509345795
17.21,0.9606274149,2.1480282008,34112.0735458452,63245772.16046391,1.55432780785,0.17854716975759546,53021.34449573155,0.0005393573733165565,0.09031538685938408
16.79,1.1656145947,2.6063934693,79962.4211070254,18562492.873499017,1.886004032,0.4256344161213719,150809.4486163318,0.0043077415114423975,0.11232900726622991
19.63,0.3151773333,0.7047579421,60719.7471287893,18928955.176066224,0.5099676377,0.321935762155577,30965.106005010035,0.00320777066478362,0.025978993260315844
20.32,0.229379698,0.5129085974,61781.3715264804,35475342.70297719,0.37114414770000004,0.3276568496292996,22929.794478932617,0.0017415299421841958,0.01826496789862205
22.19,0.0969515991,0.2167903661,52829.82664484,41055893.8788573,0.1568709826,0.2794170282723304,8287.466816363712,0.0012867781371591564,0.0070694449121225765
20.95,0.1716148941,0.3837425691,51302.6945450474,22441046.612789053,0.2776787316,0.2711873226006778,14245.667148931001,0.002286109709152791,0.013254354730310263
24.42,0.0347180222,0.0776318577,97761.3564562193,64074377.64839757,0.05617493995,0.5215527713262239,5491.738328358664,0.001525748045383695,0.0023003660913185914
22.27,0.0934447651,0.2089488469,65654.2781404711,6742536.534374297,0.15119680600000002,0.34852792000446137,9926.71715507485,0.009737326272650858,0.006789259362370904
21.95,0.1082816778,0.2421251924,31061.5775067745,65536653.57890336,0.1752034351,0.16210806500856734,5442.095078811786,0.00047395733243196,0.007981933261958998
23.17,0.061738344,0.1380511341,74424.539990165,37799609.81822539,0.09989473905,0.39579080819606327,7434.620001233821,0.001968923498101311,0.004311382781614156
19.86,0.283501249,0.6339280645,12931.6079995683,47287058.72766891,0.45871465675,0.06440576872352026,5931.918124747526,0.0002734703394017965,0.023097414740684795
20.15,0.2480589932,0.5546767711,57042.749132743,44343717.17970811,0.40136788215,0.30212044214048006,22895.12741142281,0.0012863772538862853,0.0199190015955335
21.3,0.1460679643,0.3266178974,66390.6766443584,68696789.29331182,0.23634293085000002,0.35249636709876375,15690.96709924231,0.0009664305614181312,0.011095912246478873
21.86,0.1128638801,0.2523713081,36494.9473317682,26327354.159279056,0.1826175941,0.19138846221258735,6664.619478533723,0.0013861988223721898,0.008353961303751144
24.21,0.0382432662,0.0855145429,11576.5235780788,32607960.251417816,0.06187890455,0.05710322695217337,716.3425975087627,0.0003550213962731829,0.0025559233601817432
25.4,0.022108281,0.0494356193,69714.4659207732,18875860.19924156,0.035771950149999995,0.37040824745489254,2493.8223996517727,0.0036933133210837383,0.0014083444940944882
20.32,0.229379698,0.5129085974,139108.6586258222,43604050.37809025,0.37114414770000004,0.7443731332444402,51629.36454337103,0.0031902691933343927,0.01826496789862205
29.29,0.003685997,0.0082421398,92752.3533305999,62156644.13613456,0.0059640684,0.49455928370466595,553.1813795246655,0.0014922355384479103,0.00020362131785592351
23.38,0.0560473362,0.1253256538,18105.8604055843,48189490.4054127,0.09068649499999999,0.09228978372008463,1641.9570191417183,0.0003757221803605258,0.003878806458511548
23.39,0.0557898221,0.1247498347,53819.2878740226,55510253.4197797,0.0902698284,0.28474922886636556,4858.2578809982215,0.0009695377801111863,0.003859334262505344
20.24,0.2379879547,0.5321572445,47513.4786998035,49413125.61460579,0.3850725996,0.2507672612733345,18296.13875897256,0.0009615558236566847,0.019025326067193676
20.85,0.1797028549,0.4018277992,38688.5648541172,68037661.63160394,0.29076532705,0.20320985380507875,11249.293212902523,0.0005686345463134804,0.01394557923501199
23.8,0.046190746,0.1032856481,24896.5957995628,59161594.74263889,0.07473819705,0.12888501578554018,1860.7266827419269,0.0004208236087594736,0.0031402603802521004
20.23,0.2390864572,0.5346135707,23829.4421816528,44199314.94845172,0.38685001395,0.1231341313774191,9218.420040393105,0.0005391360071857298,0.019122590902125557
18.75,0.4726666672,1.0569147985,94879.3678561955,44415757.21582978,0.76479073285,0.5060217521495103,72562.86127508449,0.0021361645912090963,0.04078883908533333
19.18,0.3877528304,0.8670416872,104476.4895632674,33603552.91063965,0.6273972588,0.5577405831235668,65548.26316104077,0.0031090905726872636,0.03271101453597497
25.63,0.0198863453,0.04446722,23053.3338517585,25723129.738649465,0.03217678265,0.1189516882703589,741.7821127059206,0.0008962103012340855,0.0012554343601248537
19.92,0.2757750529,0.6166517648,46479.7687897325,47964052.59371473,0.44621340884999994,0.2451966048049713,20739.896074226377,0.0009690542453417139,0.022400271528614454
20.39,0.2221032822,0.4966380371,115865.8004221236,60425895.21563303,0.35937065965,0.6191175106232064,41638.769128573804,0.0019174858727148405,0.01762484843795978
23.3,0.058150704,0.130028927,59699.21093735,68756262.7642784,0.09408981549999999,0.31643609877743484,5617.087742590843,0.0008682730639683067,0.004038189506437768
21.6,0.1272198785,0.2844722965,23715.486878953,74237860.9480281,0.2058460875,0.1225200269387325,4881.740187190061,0.0003194527236655642,0.009529911458333333
25.5,0.0211132445,0.0472106499,94606.9377106104,69849795.12941799,0.0341619472,0.5045536277386912,3231.957210823561,0.001354434004213216,0.0013396842039215687
24.81,0.0290104841,0.0648694146,28592.6641975413,43109454.52287043,0.046939949349999996,0.14880310608158623,1342.1382092141469,0.0006632573878282853,0.0018919769991938733
28.59,0.0050880922,0.0113773201,48768.3223674444,39412319.25747321,0.00823270615,0.2575296062270056,401.49526747964205,0.001237387783470701,0.0002879575428471493
23.36,0.0565659358,0.1264852778,46278.8792280565,58042383.82831487,0.09152560679999999,0.24411401216918996,4235.702503371786,0.0007973290581059876,0.0039180482363013695
20.58,0.2034955781,0.4550299458,58065.2359610414,50888696.921169735,0.32926276195,0.30763061748888654,19118.719965810953,0.0011410242249077166,0.01599916238824101
17.7,0.7665755735,1.7141150923,61009.3716761354,41732239.238136664,1.2403453329,0.3234965470937416,75672.689421656,0.0014619242290833626,0.07007600750847458
25.4,0.022108281,0.0494356193,10558.2088926866,21538864.80836753,0.035771950149999995,0.051615535256715306,377.6877221824717,0.0004901933777208579,0.0014083444940944882
16.9,1.1080388213,2.4776501261,92301.1114856825,74452062.56842887,1.7928444737,0.49212754412502646,165481.53764347348,0.0012397388104708122,0.10608547181656805
22.4,0.0880146521,0.1968067451,35983.7952901298,9044922.94156376,0.1424106986,0.18863386694429352,5124.477425546774,0.0039783418302852475,0.006357620473214286
20.21,0.2412986969,0.5395602892,93561.4783860174,50322745.7841586,0.39042949304999996,0.49891965374636044,36529.1605752613,0.0018592284051294789,0.019318629047501236
25.73,0.0189913123,0.0424658654,44886.8331086922,3718379.07548423,0.03072858885,0.23661228403100845,1379.30903937557,0.01207161297906313,0.0011942708453167507
23.31,0.0578835257,0.1294314984,74249.0490416486,61132381.972634025,0.09365751205,0.39484508853335354,6953.9812053192445,0.001214561688024626,0.004017911284856285
18.47,0.5377184977,1.2023751136,65633.0798837095,73607638.1230082,0.87004680565,0.34841368272667533,57103.85149779273,0.0008916612671911556,0.04710594508121278
19.63,0.3151773333,0.7047579421,39290.6531417389,64468078.58153651,0.5099676377,0.20645450395430215,20036.96156638267,0.0006094590378096307,0.025978993260315844
19.86,0.283501249,0.6339280645,26855.1453180382,67710271.5849593,0.45871465675,0.13943962732346699,12318.848766535264,0.0003966184847500098,0.023097414740684795
22.15,0.0987540639,0.2208207999,54108.9569583313,25792363.34864951,0.1597874319,0.2863102538139529,8645.931275159393,0.0020978673503823935,0.007213879544018059
24.31,0.0365220357,0.0816657545,34138.152899815,56776439.259769656,0.0590938951,0.17868771123878588,2017.3564263694286,0.000601273227854647,0.002430847186343069
23.3,0.058150704,0.130028927,45826.3859413194,32430065.33095605,0.09408981549999999,0.24167552857713478,4311.796198250536,0.0014130833679689176,0.004038189506437768
23.14,0.06259721,0.1399716167,70388.9984494714,45947090.021412,0.10128441334999999,0.3740432991821764,7129.30841424877,0.001531957702145427,0.004377027370354364
20.32,0.229379698,0.5129085974,59469.5949589386,58445108.2805754,0.37114414770000004,0.3151986996551906,22071.792135099484,0.0010175290406417758,0.01826496789862205
20.77,0.1864468183,0.41690776,35969.9769853245,39494442.72858521,0.30167728915,0.18855940018307213,10851.325147720587,0.0009107604640105535,0.014524664860375543
24.6,0.0319561887,0.0714562102,28759.6903226716,14326742.759151923,0.05170619945,0.14970320886214178,1487.0542839442924,0.002007413046088226,0.002101878026422764
23.47,0.0537718498,0.1202375114,15369.5301913023,73796377.6025033,0.0870046806,0.07754371670528669,1337.2210652663134,0.0002082694393766685,0.003707059250106519
20.96,0.1708263953,0.3819794322,60803.8439915358,52400408.78427828,0.27640291375000003,0.32238895964150965,16806.35964646093,0.0011603696498218696,0.013187161915553436
19.24,0.3771854893,0.8434123941,45590.8270133142,64371596.04863128,0.6102989417,0.24040610293538703,27824.033477453428,0.000708244471348378,0.03172031921517672
24.6,0.0319561887,0.0714562102,59573.9076687083,68106006.7499345,0.05170619945,0.3157608402187566,3080.3403519341155,0.000874723251466591,0.002101878026422764
20.5,0.2111324448,0.4721064988,91596.9926514658,55002244.99353036,0.3416194718,0.48833305197581584,31291.31624806223,0.001665331890766275,0.016664364478048782
20.9,0.1756123185,0.3926810818,45819.6710151748,67667509.36293511,0.28414670015,0.2416393418806568,13019.508320920519,0.0006771295625707266,0.013595535892344498
23.56,0.0515887466,0.1153559443,32227.1761830799,73086657.09306502,0.08347234545,0.16838946924240145,2690.0779832320577,0.0004409447286943685,0.003542968822156197
24.4,0.0350392641,0.0783501764,54177.6884532577,16008063.765496537,0.05669472025,0.2866806474254118,3071.5888906491004,0.0033843998404123814,0.0023235541086065576
22.65,0.0784431412,0.1754041962,72426.1796185529,59950344.14165036,0.1269236687,0.3850216562107862,9192.5964271119,0.0012081028166814973,0.005603693982339956
20.55,0.2063264836,0.4613600429,91596.9924457992,55002244.81401292,0.33384326325,0.48833305086747975,30579.038861991205,0.0016653318924623789,0.016245414270072995
20.26,0.235806068,0.5272783976,141965.9549834656,66535530.46488382,0.3815422328,0.7597710860759495,54166.00744597575,0.002133686377662421,0.01883229184600197
20.94,0.1724070324,0.3855138443,64119.7263485372,72584948.48743775,0.27896043835,0.340258229656627,17886.866969069983,0.0008833749652606611,0.013321892948901622
22.97,0.0676947481,0.1513700585,41239.1914689874,59691593.33770846,0.1095324033,0.2169551652431109,4517.027751747048,0.0006908710115287829,0.004768498184588594
17.89,0.7023522477,1.57050737,49656.0149669848,5442981.139185766,1.13642980885,0.2623133762899319,56430.57559718328,0.009122944521981757,0.06352318663219676
24.3,0.0366906138,0.0820427065,61761.7516141955,39252848.436685964,0.05936666015,0.3275511180403753,3666.588918348658,0.0015734336251754042,0.0024430724341563785
24.54,0.0328514828,0.0734581487,30473.0388328013,48170498.91093683,0.05315481575,0.15893643364554252,1619.788764500148,0.0006326079140086002,0.002166047911572942
21.77,0.1176399894,0.2630510131,4269.2589208947,37695621.24211249,0.19034550125,0.01772442180384246,812.6342292637357,0.00011325609660267925,0.008743477319706018
21.74,0.1192765246,0.2667104172,81640.2837144186,60484662.01618129,0.1929934709,0.434676407589034,15756.04171930639,0.001349768370906621,0.008877344567617296
26.84,0.0113908197,0.0254706471,57287.1277427544,34542357.11138524,0.0184307334,0.3034373969953446,1055.84377867845,0.0016584602943576316,0.0006866890238450074
19.87,0.2821986791,0.6310154296,55254.593139476,29167965.742886618,0.45660705435000004,0.2924840802818121,25229.637012723855,0.0018943588190736714,0.022979720903371918
23.91,0.0439091446,0.0981838322,50943.5142568942,43461329.94104818,0.0710464884,0.2692517021949764,3619.3577947076683,0.0011721572792640033,0.002971413149309912
